caption_id,modality,pair_key,source_file,sections,num_existing_qa,caption
c5838c0e61bd,depth,water_plants_split/Seg4/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_scene_sequence,1,"The video shows a stationary sequence focused on a tabletop setting. The 3D layout consists of a foreground plane where the hand interacts with a spray bottle, a middle layer containing plant branches, and a deeper background plane occupied by several potted plants, maintaining a consistent depth structure throughout."
db5490e1560b,depth,water_plants_split/Seg4/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_non_common,1,"The scene shows standard geometric relationships between the plants, pots, and the hand-held spray bottle. No floating, clipping, or physically impossible depth intersections are observed."
e9d67906a4fb,depth,water_plants_split/Seg4/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_dynamic_counting,1,"My hand holding the spray bottle moves within the near-field depth range to spray the plants. No other dynamic objects are present in the scene, and no other entities enter or leave the depth field."
f1e1e054a469,depth,water_plants_split/Seg4/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_dynamic_recognition,1,"The only movement is my hand and the spray bottle, which repeatedly move within the close-range depth zone to target the stationary plants in the background."
012925b900af,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_object_recognition,1,"The scene displays a collection of potted plants at varying distances. Closer to the camera, a handheld spray bottle is prominently visible in the foreground, showing distinct depth layers as it moves. Several rounded pots are arranged in the mid-ground, containing foliage, while the background remains less distinct, indicating a flat surface or wall."
4db160436f37,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_dynamic_counting,1,"A single hand is visible throughout the sequence, manipulating the spray bottle. The bottle and hand move together across the depth layers of the plants, consistently remaining in the near-foreground range."
67d7f3b56fe1,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_scene_sequence,1,"The camera moves slowly across a shelf-like arrangement of potted plants, beginning on one side and panning towards the center. The 3D layout reveals a consistent foreground depth for the spray bottle, which moves across the field of view, interacting with the stationary depth layers of the plants."
82c91327b218,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_action,1,"The camera holder is actively using a hand to hold and manipulate a spray bottle, periodically moving it near the plant foliage to simulate watering or misting."
c7a4710aa6c4,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_navigation,1,The movement is confined to a lateral scan along a surface holding several containers. The depth data indicates a clear path for the hand-held spray bottle to move across the front of the plant collection.
d9c6cda6259a,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_spatial_reasoning,1,"The spray bottle is in the immediate foreground, positioned closer to the camera than the plants. The potted plants are arranged in the mid-ground, with some appearing behind the nozzle of the spray bottle. Several pots are positioned side-by-side on a surface. The foliage of the plants overlaps with the depth range of the pots, and the entire arrangement sits in front of a flat, distant background surface."
dca430e75e46,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_non_common,1,"The scene consists of standard objects and depth values. There are no floating, intersecting, or geometrically impossible objects present in the 3D layout."
ebb3cef3dec1,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_dynamic_recognition,1,"A hand holding a spray bottle moves laterally across the field of view. The object appears at the start of the sequence and maintains its position in the foreground while traversing the width of the frame, eventually moving out of view at the end."
f507db7d9301,depth,water_plants_split/Seg5/water_plants,qa_pairs/aligned/marigold_depth_qa_results_aligned.json,depth_counting,1,"The scene contains one primary spray bottle, and approximately four distinct potted plant regions identifiable by their depth and geometric boundaries across the sequence."
2785d2c6506d,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_non_common,1,No physically implausible situations or unusual motion patterns were observed. The movements are consistent with a standard tea preparation process.
5cfb247295b1,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_scene_sequence,1,"The scene begins with a stationary view of the tea set. Next, hands enter the frame to begin interacting with the teapot. The sequence involves a series of rhythmic hand movements adjusting the cups and the pot, ending with a final adjustment of the tea lid."
60ce8c6ab1f4,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_spatial_reasoning,1,"Spatial relationships are defined by the proximity of hands to various tea objects. The teapot is centrally located on a tray, with smaller cups arranged around it. The kettle is positioned to the right. Occlusion boundaries are clear as hands pass over and around the teaware."
93005fc148e9,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_navigation,1,"The navigation is static, focused on a top-down view of a table. The viewpoint does not change, but the focus shifts between different localized areas of the tea tray based on the hand movements."
9953ac7613e4,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_counting,8,"Several distinct objects are visible through event activity: one large kettle, one teapot, one teapot lid, and at least four small tea cups arranged on the tray."
a2f29a6233dd,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_dynamic_counting,8,"The only dynamic entities are the hands of the subject interacting with the tea set. Two hands appear throughout the sequence, frequently moving between the teapot and the cups."
be2c0320a56c,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_object_recognition,1,"The event stream captures the motion of a person's hands as they interact with a tabletop tea service setup. Key objects include a kettle, a teapot with a lid, several small teacups or bowls, and a flat tray surface, all indicated by continuous, localized event clusters as they are manipulated."
dfe792820bae,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_dynamic_recognition,8,"The hands enter the scene at the start and remain active throughout the duration of the video. They perform repetitive, rhythmic motions of clearing and placing items on the tray."
ea34fbf9641f,event,aligned_dataset/brew_tea_split/Seg1/event,qa_pairs/aligned/event_qa_results_aligned.json,event_action,8,"The subject is performing a tea preparation ceremony. The actions involve steady, methodical movements of reaching for, lifting, and setting down teaware, indicating an intentional, goal-oriented process."
0f8f28aec220,event,aligned_dataset/check_mailbox_split/Seg1/check_mailbox_event,qa_pairs/aligned/event_qa_results_aligned.json,event_dynamic_recognition,1,No dynamic entities (people or objects) other than the camera movement are detected in this video sequence.
