anls,answer_length_chars,baseline_gpu_gb,benchmark_type,boolean_accuracy,character_f1,conciseness_violation,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
0.0,13,8.428,shared_balanced_frame_count_smoke_v1,,0.5384615384615384,False,The kitchen area.,1.668,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,"The reference identifies the kitchen area, not a cutting board.",0.0,0.8175,rgb,cutting board,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.095,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__navigation__09,What is directly behind me when looking at the shelf?,,d2ce5aa2e2ab6284d589999c,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.2727272727272727,False,"No, they are stationary.",1.662,frame,contradiction,incorrect,gemini-3.1-flash-lite,"The reference confirms the person is stationary, but the candidate says yes (moving).",0.0,0.6885,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hand_split/Seg4/wash_hands,10.09,internvl,depth__wash_hand_split_seg4_wash_hands__depth_dynamic_recognition__01,Is the person moving their location?,,f0a40d627ae70e1ce20c3e72,False,0.0,0.0,depth_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.6486486486486487,24,8.428,shared_balanced_frame_count_smoke_v1,,0.7924528301886793,False,Directly in front of the refrigerator.,1.66,frame,none,correct,gemini-3.1-flash-lite,The answer accurately identifies the position to open the refrigerator.,1.0,0.8699,ir,In front of refrigerator,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/marinate_meat_split/Seg1/marinate_meat_ir,10.087,internvl,ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__navigation__05,Where should I stand to open the refrigerator?,,d7dff9da624737e27abbe600,False,0.0,0.888888888888889,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.888888888888889,1.0,0.8
0.0,13,8.428,shared_balanced_frame_count_smoke_v1,,0.6428571428571429,False,Moving their hands.,1.661,frame,missing_detail,partially_correct,gemini-3.1-flash-lite,"'Washing hands' is a specific activity, but the reference identifies the broader motion of hands.",0.5,0.8167,depth,Washing hands,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hand_split/Seg4/wash_hands,10.089,internvl,depth__wash_hand_split_seg4_wash_hands__depth_action__01,What action is the human subject performing?,,4852730f4b0b956d5487dc15,False,0.0,0.4,depth_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.4,0.4,0.5,0.3333333333333333
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.25,False,"Yes, a yellow net of onions.",1.67,frame,none,correct,gemini-3.1-flash-lite,The answer confirms the item was picked up.,1.0,0.6979,rgb,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.098,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__dynamic_recognition__01,Did I pick up any items from the pantry shelf?,,f3cb1d1e02b631522bca3300,False,0.0,0.33333333333333337,dynamic_recognition,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.33333333333333337,1.0,0.2
0.0,13,8.428,shared_balanced_frame_count_smoke_v1,,0.5333333333333333,False,Moving towards a door.,1.659,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,"The reference identifies moving towards a door, but the candidate says washing hands.",0.0,0.9813,event,Washing hands,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.086,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__01,What am I doing when I enter the room?,,c3f02a9564753a026cc2f5e3,False,0.0,0.0,event_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,No.,1.664,frame,contradiction,incorrect,gemini-3.1-flash-lite,"The reference states no, but the candidate says yes.",0.0,0.6937,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hand_split/Seg4/wash_hands,10.091,internvl,depth__wash_hand_split_seg4_wash_hands__depth_non_common__01,Are there any floating objects in the scene?,,4ca8d7741635a4a2bca25680,False,0.0,0.0,depth_non_common,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,Yes.,1.668,frame,contradiction,incorrect,gemini-3.1-flash-lite,"The reference states the door opened more than once, but the candidate says no.",0.0,0.6951,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.095,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__dynamic_recognition__02,Was the fridge door opened more than once?,,e358d8a010109549a6ef1100,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.8461538461538461,11,8.428,shared_balanced_frame_count_smoke_v1,,0.9523809523809523,False,A door handle.,1.657,frame,none,correct,gemini-3.1-flash-lite,The candidate correctly identified the door handle.,1.0,0.7822,event,Door handle,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.085,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__02,Which object am I manipulating with my hand?,,d9629e69232aabb8fc97ea63,False,0.0,1.0,event_action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,1.0,1.0,1.0,1.0
0.7142857142857143,5,8.428,shared_balanced_frame_count_smoke_v1,,0.9090909090909091,False,A chair.,1.673,frame,none,correct,gemini-3.1-flash-lite,The candidate identified the chair correctly.,1.0,0.6918,depth,chair,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,wash_hands_split/Seg1/wash_hands,10.101,internvl,depth__wash_hands_split_seg1_wash_hands__depth_object_recognition__01,What is the primary furniture item located in the foreground of the workspace?,,b9b51dd6f4810f1c1cef1f3c,False,0.0,1.0,depth_object_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,1.0,1.0,1.0,1.0
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.09090909090909091,False,"Yes, a plastic bag of meat.",1.67,frame,contradiction,incorrect,gemini-3.1-flash-lite,"The reference states yes, but the candidate says no.",0.0,0.6976,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.098,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__dynamic_recognition__03,Did I move anything inside the refrigerator at the start?,,f573c9eb91457e6a564abfeb,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,1.659,frame,none,correct,gemini-3.1-flash-lite,The answer is consistent with the reference.,1.0,0.7239,event,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.086,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__03,Is my action primarily focused on the door handle?,,731e97c6ea1b36f16fd74c60,False,0.0,1.0,event_action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.3157894736842105,False,"Yes, they are closer.",1.67,frame,none,correct,gemini-3.1-flash-lite,The answer is consistent with the reference.,1.0,0.6939,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hands_split/Seg1/wash_hands,10.098,internvl,depth__wash_hands_split_seg1_wash_hands__depth_spatial_reasoning__01,Are the chairs closer to me than the computer monitors?,,e1d2ad14ec13d5f43c518da4,False,0.0,0.4,depth_spatial_reasoning,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,29,8.428,shared_balanced_frame_count_smoke_v1,,0.7000000000000001,False,By rotating the handle and pushing/pulling.,1.655,frame,none,correct,gemini-3.1-flash-lite,The answer provides the correct mechanism for opening the door.,1.0,1.0218,event,grab the door handle and pull,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.082,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__04,How do I move the door?,,0976347fed35b6dafec769ad,False,0.0,0.3636363636363636,event_action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.3636363636363636,0.4,0.3333333333333333
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.3,False,"Yes, it is repetitive.",1.672,frame,none,correct,gemini-3.1-flash-lite,The answer matches the reference.,1.0,0.6922,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hands_split/Seg1/wash_hands,10.099,internvl,depth__wash_hands_split_seg1_wash_hands__depth_scene_sequence__01,Does the sequence of the room show a repetitive pattern of desk setups?,,27119f7765bbd17029dd0ab6,False,0.0,0.4,depth_scene_sequence,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,1,8.428,shared_balanced_frame_count_smoke_v1,,0.0,False,5 chairs.,1.665,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is wrong (0 instead of 5).,0.0,0.6874,depth,0,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,wash_hands_split/Seg1/wash_hands,10.093,internvl,depth__wash_hands_split_seg1_wash_hands__depth_counting__01,How many chairs are visible in the sequence?,,926eeaa51a2ed0f84efd3ce2,False,0.0,0.0,depth_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,13,8.428,shared_balanced_frame_count_smoke_v1,,0.5517241379310345,False,A plastic bag of meat.,1.664,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,"The reference says plastic bag of meat, but the candidate says cutting board.",0.0,0.8181,rgb,cutting board,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.091,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__action__01,What was the first object I touched?,,e888f4507814fe6f51eee484,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
0.0,2,8.428,shared_balanced_frame_count_smoke_v1,0.0,0.0,False,Yes.,1.659,frame,contradiction,incorrect,gemini-3.1-flash-lite,"The reference says yes, but the candidate says no.",0.0,0.6864,ir,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/marinate_meat_split/Seg1/marinate_meat_ir,10.086,internvl,ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__01,Does the refrigerator door move?,,1690eb5175a628be5ae2ef0c,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
1.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,1.659,frame,none,correct,gemini-3.1-flash-lite,The answer matches the reference.,1.0,0.7197,event,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.086,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__06,Do I touch the door surface during the movement?,,3119bb51995d86d63ab149e9,False,0.0,1.0,event_action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,,0.2,False,One hand.,1.672,frame,wrong_count,incorrect,gemini-3.1-flash-lite,The count is incorrect (two instead of one).,0.0,0.6912,depth,Two,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,wash_hands_split/Seg1/wash_hands,10.099,internvl,depth__wash_hands_split_seg1_wash_hands__depth_dynamic_counting__01,How many human hands enter the scene to interact with an object?,,bb5958298afd864c39a5b5c8,False,0.0,0.0,depth_dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,9,8.428,shared_balanced_frame_count_smoke_v1,,0.4210526315789474,False,To get onions.,1.664,frame,wrong_entity,incorrect,gemini-3.1-flash-lite,"The reference says onions, the candidate says plate.",0.0,0.7644,rgb,Get plate,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.091,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__action__02,Why did I go to the shelf?,,9c4873a981f09d4c8982f8c2,False,0.0,0.4,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.4,0.4,0.5,0.3333333333333333
0.0,16,8.428,shared_balanced_frame_count_smoke_v1,,0.3888888888888889,False,Between frames 750 and 870.,1.66,frame,too_vague,incorrect,gemini-3.1-flash-lite,The answer is vague; the reference gives specific frame numbers.,0.0,0.8092,ir,At the beginning,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,0.0,aligned_dataset/marinate_meat_split/Seg1/marinate_meat_ir,10.087,internvl,ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__02,When does the refrigerator door open?,,f3de81c5be6c015133d1eb88,False,0.0,0.0,dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,set_f1,Ground truth contains multiple concepts.,0.0,0.0,0.0,0.0
0.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,0.4615384615384615,False,"Yes, there is.",1.666,frame,none,correct,gemini-3.1-flash-lite,Matches the reference.,1.0,0.6919,depth,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hands_split/Seg1/wash_hands,10.094,internvl,depth__wash_hands_split_seg1_wash_hands__depth_navigation__01,Is there a clear walking path between the desk arrangements?,,bbda584c9dbafa35151bf64f,False,0.0,0.5,depth_navigation,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.5,1.0,0.3333333333333333
0.0,10,8.428,shared_balanced_frame_count_smoke_v1,,0.380952380952381,False,Picked them up.,1.665,frame,contradiction,incorrect,gemini-3.1-flash-lite,"Reference states picked up, candidate says cut.",0.0,0.7516,rgb,cut onions,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.093,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__action__03,What action did I take with the onions?,,d00cdfca461c6b3449707fa6,False,0.0,0.0,action,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,1.657,frame,none,correct,gemini-3.1-flash-lite,Matches the reference.,1.0,0.6876,ir,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/marinate_meat_split/Seg1/marinate_meat_ir,10.085,internvl,ir__aligned_dataset_marinate_meat_split_seg1_marinate_meat_ir__dynamic_recognition__03,Does any object disappear?,,51ec86645bee063e0c9ddb6e,False,0.0,1.0,dynamic_recognition,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
1.0,3,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,Yes.,1.661,frame,none,correct,gemini-3.1-flash-lite,Matches the reference.,1.0,0.7233,event,Yes,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/wash_hand_split/Seg4/wash_hands_event,10.089,internvl,event__aligned_dataset_wash_hand_split_seg4_wash_hands_event__event_action__08,Does my motion indicate an intention to pass through the door?,,b9ff381c34647138cb83118c,False,0.0,1.0,event_action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,16,8.428,shared_balanced_frame_count_smoke_v1,,0.5833333333333334,False,Near the end.,1.668,frame,contradiction,incorrect,gemini-3.1-flash-lite,Contradicts the reference timing.,0.0,0.8152,depth,At the beginning,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,0.0,,wash_hands_split/Seg1/wash_hands,10.095,internvl,depth__wash_hands_split_seg1_wash_hands__depth_dynamic_recognition__01,When does the human hand appear in the frame?,,42379c8063ec77395266ef19,False,0.0,0.0,depth_dynamic_recognition,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,token_f1,General open-ended short answer.,0.0,0.0,0.0,0.0
1.0,2,8.428,shared_balanced_frame_count_smoke_v1,1.0,1.0,False,No.,1.664,frame,none,correct,gemini-3.1-flash-lite,Matches the reference.,1.0,0.6967,rgb,No,internvl:InternVL3-8B:frame:064c18f7,models/internvl/InternVL3-8B,1.0,,aligned_dataset/cut_potato_and_carrot_split/Seg4/cut_potato_and_carrot_rgb,10.091,internvl,rgb__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_rgb__action__04,Did I interact with the rice cooker?,,8f254d1074883dd642503a70,False,0.0,1.0,action,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3-8B.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
