source_qa_id,question,source_modality,source_section,ground_truth_answer,rgb_score,rgb_rank,ir_score,ir_rank,event_score,event_rank,depth_score,depth_rank
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__action__01,What is the purpose of the action performed at the end of the video?,ir,action,"The subject is retrieving a bag from the refrigerator, likely to prepare food.",0.26666666666666666,1,0.0,3,0.26666666666666666,1,0.13333333333333333,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__counting__01,How many rice cookers are visible in the video?,ir,counting,There is one rice cooker.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__dynamic_counting__01,How many dynamic objects move in the scene?,ir,dynamic_counting,Zero.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__dynamic_recognition__01,At what point does the door become dynamic?,ir,dynamic_recognition,The door begins to move between frames 600 and 630.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__light_change__01,Does the lighting in the video change significantly at any point?,ir,light_change,"Yes, it becomes much brighter when the refrigerator door is opened.",0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__light_recognition__01,What serves as the primary external light source in the room?,ir,light_recognition,The window behind the couch.,0.5,1,0.5,1,0.5,1,0.5,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__navigation__01,Which direction should I turn to move from the dining table towards the refrigerator?,ir,navigation,Turn right.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__non_common__01,What is unusual about the placement of the ironing board?,ir,non_common,It is stored in a cramped position between the bookshelf and the door.,0.2105263157894737,3,0.37499999999999994,1,0.3157894736842105,2,0.2105263157894737,3
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__object_recognition__01,What electronic appliance is placed on the dining table?,ir,object_recognition,A rice cooker.,1.0,1,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__scene_sequence__01,What is the sequence of areas I pass through in the video?,ir,scene_sequence,"The camera starts in the kitchen/dining area, moves past the couch by the window, approaches the bookshelf, and then opens the refrigerator.",0.1818181818181818,1,0.09523809523809523,2,0.08333333333333333,3,0.0,4
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__spatial_reasoning__01,Is the couch positioned closer to the window or the dining table?,ir,spatial_reasoning,The couch is positioned against the window.,0.33333333333333337,1,0.33333333333333337,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg1_cut_potato_and_carrot_ir__text_recognition__01,What brand or label text can be identified on the coffee bag on the bookshelf?,ir,text_recognition,The text on the coffee bag is 'Barista'.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__action__01,What tool am I holding and using in my hands?,ir,action,I am holding and using a peeler.,0.2857142857142857,1,0.2857142857142857,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__counting__01,How many soap or cleaning detergent bottles are visible near the sink area?,ir,counting,There are 3 bottles visible.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__dynamic_counting__01,"How many dynamic objects, besides my own hands, are moving in the video?",ir,dynamic_counting,There are no other moving objects.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__light_change__01,Did the lighting conditions change at any point in the video?,ir,light_change,"No, the lighting conditions remained consistent.",0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__light_recognition__01,Are there any active thermal hotspots indicating a light source?,ir,light_recognition,"No, there are no significant thermal hotspots suggesting an active light source.",0.16666666666666669,1,0.16666666666666669,1,0.16666666666666669,1,0.16666666666666669,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__non_common__01,Are there any objects in the kitchen that appear to be floating or improperly rendered?,ir,non_common,"No, all objects appear correctly placed on the surfaces.",0.2222222222222222,1,0.2222222222222222,1,0.0,2,0.2222222222222222,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__object_recognition__01,"What is the small, round object resting on the stainless steel countertop?",ir,object_recognition,A potato.,1.0,1,1.0,1,0.0,2,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__scene_sequence__01,What sequence of kitchen areas do I encounter in this video?,ir,scene_sequence,"I encounter the countertop with the toaster and potato, followed by the sink and dish rack area.",0.25,1,0.125,2,0.11111111111111112,3,0.0,4
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__spatial_reasoning__01,Is the dish rack located to the left or right of the sink?,ir,spatial_reasoning,The dish rack is located to the left of the sink.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg2_cut_potato_and_carrot_ir__text_recognition__01,Are there any clearly identifiable labels or text on the bottles near the sink?,ir,text_recognition,"No, the labels are not clearly identifiable due to the thermal imaging.",0.0,2,0.18181818181818182,1,0.18181818181818182,1,0.18181818181818182,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__01,What is the main action being performed?,ir,action,Peeling a potato.,1.0,1,0.0,3,0.6666666666666666,2,0.0,3
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__02,What tool is being used for this action?,ir,action,A vegetable peeler.,0.6666666666666666,1,0.0,2,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__03,What object is being interacted with?,ir,action,A potato.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__04,What is the purpose of this action?,ir,action,Food preparation.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__05,Where is the action taking place?,ir,action,Over the kitchen sink.,0.8,1,0.5,2,0.0,3,0.0,3
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__action__07,What is the consequence of this action for the potato?,ir,action,It becomes peeled/skinless.,0.8571428571428571,1,0.28571428571428575,2,0.28571428571428575,2,0.28571428571428575,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__counting__01,How many soap bottles are on the counter?,ir,counting,Two.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__counting__02,How many faucets are in the sink area?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__counting__03,How many utensil holders are there?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__counting__06,How many brushes are in the holder?,ir,counting,Three.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__counting__07,Are there more than two plates in the drying rack?,ir,counting,Yes.,0.0,2,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__02,How many items are being actively moved?,ir,dynamic_counting,Two (potato and peeler).,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__03,Is there any object moving besides the ones I am holding?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__05,Are there any other dynamic entities?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__06,Does the peeler stay in one place?,ir,dynamic_counting,"No, it moves with the hand.",0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1,0.33333333333333337,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__07,Is the sink faucet moving?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_counting__08,Are the soap bottles dynamic?,ir,dynamic_counting,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__01,Did the potato disappear from the frame?,ir,dynamic_recognition,No.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__03,Did a new object enter the scene?,ir,dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__04,How long does the peeling action last?,ir,dynamic_recognition,The entire duration of the video.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__05,Did the sink area change?,ir,dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__06,Did any external person walk into the frame?,ir,dynamic_recognition,No.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__dynamic_recognition__08,Is the potato being actively manipulated?,ir,dynamic_recognition,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__01,Did the lights turn off during the video?,ir,light_change,No.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__02,Was there any flicker in the light source?,ir,light_change,No.,0.0,2,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__03,Did the brightness change significantly?,ir,light_change,No.,0.0,2,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__04,Was there a change in light direction?,ir,light_change,No.,1.0,1,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__05,Did any external light source affect the scene?,ir,light_change,No.,0.0,2,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__06,Was the light level constant?,ir,light_change,Yes.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__07,Did I turn on any additional light?,ir,light_change,No.,1.0,1,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_change__08,Is there any transition from day to night lighting?,ir,light_change,No.,1.0,1,0.0,2,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__light_recognition__01,What is the primary source of light in this kitchen sink scene?,ir,light_recognition,Standard indoor overhead or under-cabinet lighting.,0.2,1,0.2,1,0.15384615384615383,2,0.2,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__navigation__03,Is the workspace accessible?,ir,navigation,Yes.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__navigation__04,How many steps to the soap bottles?,ir,navigation,Zero (within reach).,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__navigation__05,Can I reach the utensil holder without moving?,ir,navigation,Yes.,1.0,1,0.0,2,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__navigation__06,What is the best position to peel the potato?,ir,navigation,Directly in front of the sink.,0.28571428571428575,1,0.28571428571428575,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__non_common__01,Are there any objects in the scene that appear to be floating or violating physical laws?,ir,non_common,"No, all objects are placed normally on the counter or inside the sink/rack.",0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1,0.15384615384615385,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__object_recognition__01,"What is the object currently held in my hands, which I am interacting with using a vegetable peeler?",ir,object_recognition,A potato.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__01,What is the first item I pick up?,ir,scene_sequence,A potato.,0.0,2,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__02,What action do I perform with the peeler?,ir,scene_sequence,Peeling.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__03,Where do I perform the peeling task?,ir,scene_sequence,Over the kitchen sink.,0.5,1,0.5,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__05,What do I do after finishing peeling?,ir,scene_sequence,Set it aside.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__08,What is the final state of the potato?,ir,scene_sequence,Peeled.,1.0,1,0.0,2,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__scene_sequence__09,Which room am I in based on the objects present?,ir,scene_sequence,Kitchen.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__spatial_reasoning__01,Where is the utensil holder located in relation to the kitchen sink?,ir,spatial_reasoning,The utensil holder is located to the left of the kitchen sink.,0.1818181818181818,2,0.1818181818181818,2,0.6153846153846153,1,0.0,3
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__text_recognition__01,What is the brand name written on the soap bottles?,ir,text_recognition,Pril.,1.0,1,0.0,2,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__text_recognition__05,What is the purpose of these bottles in the kitchen?,ir,text_recognition,Dishwashing.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__text_recognition__07,Is the text 'Pril' consistent across the frames?,ir,text_recognition,Yes.,1.0,1,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg3_cut_potato_and_carrot_ir__text_recognition__08,What is the likely product type based on the 'Pril' label?,ir,text_recognition,Dishwashing detergent.,0.0,2,0.6666666666666666,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__01,What is the specific action I am performing?,ir,action,Peeling a potato.,1.0,1,0.0,2,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__02,What objects am I interacting with?,ir,action,A potato and a peeler.,0.8,1,0.4,3,0.4,3,0.6666666666666666,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__03,What is the likely purpose of this action?,ir,action,Food preparation.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__04,What is the consequence of my action?,ir,action,The potato is being cleaned and prepped for cooking.,0.36363636363636365,1,0.36363636363636365,1,0.3076923076923077,2,0.3076923076923077,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__05,Am I using both hands?,ir,action,Yes.,1.0,1,1.0,1,1.0,1,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__action__06,What kind of vegetable am I peeling?,ir,action,A potato.,1.0,1,1.0,1,1.0,1,1.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__01,How many soap bottles are visible on the counter?,ir,counting,Three.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__02,How many sinks are in the scene?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__03,How many faucet heads are there?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__04,How many utensil holders are shown?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__05,How many dish racks are in the scene?,ir,counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__06,Are there more than two bottles?,ir,counting,Yes.,0.0,2,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__08,How many total major kitchen appliances can be seen?,ir,counting,Zero major appliances (only tools/fixtures).,0.0,1,0.0,1,0.0,1,0.0,1
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__counting__09,Is there only one faucet?,ir,counting,Yes.,1.0,1,1.0,1,0.0,2,0.0,2
ir__aligned_dataset_cut_potato_and_carrot_split_seg4_cut_potato_and_carrot_ir__dynamic_counting__01,How many people are present in the video?,ir,dynamic_counting,One.,0.0,1,0.0,1,0.0,1,0.0,1
