source_qa_id,question,source_modality,source_section,ground_truth_answer,primary_best_modalities,best_input_modalities,is_tie,tie_break_level,rgb_composite_score,rgb_rank,rgb_judge_score,rgb_task_aware_score,rgb_text_metric_mean,rgb_token_f1,ir_composite_score,ir_rank,ir_judge_score,ir_task_aware_score,ir_text_metric_mean,ir_token_f1,event_composite_score,event_rank,event_judge_score,event_task_aware_score,event_text_metric_mean,event_token_f1,depth_composite_score,depth_rank,depth_judge_score,depth_task_aware_score,depth_text_metric_mean,depth_token_f1
depth__wash_hand_split_seg3_wash_hands__depth_counting__05,How many objects are visible in the foreground at the beginning of the clip?,depth,depth_counting,One.,rgb;ir;depth,rgb;ir;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__01,How many people move within the scene?,depth,depth_dynamic_counting,One person.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__02,How many dynamic entities enter the frame from the background?,depth,depth_dynamic_counting,One.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__04,How many people are visible in the scene simultaneously at the end of the video?,depth,depth_dynamic_counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__05,How many dynamic objects recede from the operator's view?,depth,depth_dynamic_counting,None.,ir,ir,False,composite_score,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__06,How many human subjects are tracked across the depth layers?,depth,depth_dynamic_counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__07,How many people are present in the video at the start?,depth,depth_dynamic_counting,Zero.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_counting__08,How many people are present in the video at the end?,depth,depth_dynamic_counting,One.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__01,Does the person move toward or away from me?,depth,depth_dynamic_recognition,Toward me.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__02,When does the person appear in the frame?,depth,depth_dynamic_recognition,In the final third of the sequence.,depth,depth,False,composite_score,0.01159811843613611,2,0.0,0.0,0.07732078957424073,0.0,0.007128373858810284,3,0.0,0.0,0.04752249239206855,0.0,0.01159811843613611,2,0.0,0.0,0.07732078957424073,0.0,0.011765247627070641,1,0.0,0.0,0.07843498418047094,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__03,Is the person's distance from the camera decreasing?,depth,depth_dynamic_recognition,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__04,Does the microphone disappear before the person arrives?,depth,depth_dynamic_recognition,"No, it remains in the foreground.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__05,At what relative depth position does the person start?,depth,depth_dynamic_recognition,Background.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__06,Does the person remain in the same depth layer throughout?,depth,depth_dynamic_recognition,"No, they move closer.",depth,depth,False,composite_score,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__07,Does the person leave the field of view by the end?,depth,depth_dynamic_recognition,No.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hand_split_seg3_wash_hands__depth_dynamic_recognition__08,Does the person move between depth layers?,depth,depth_dynamic_recognition,"Yes, from the background to the mid-ground.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857
depth__wash_hand_split_seg3_wash_hands__depth_navigation__01,"Based on the depth, is the area in front of the large surface clear for me to move into?",depth,depth_navigation,"Yes, it is clear.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
depth__wash_hand_split_seg3_wash_hands__depth_non_common__01,Are there any physically implausible depth artifacts like floating objects visible in the video?,depth,depth_non_common,"No, there are none.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
depth__wash_hand_split_seg3_wash_hands__depth_object_recognition__01,Is the small object with the circular head held closer to me or to the large rectangular surface?,depth,depth_object_recognition,It is held closer to me.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.8625460188421978,1,1.0,0.6666666666666666,0.5170384362059454,0.6666666666666666,0.8625460188421978,1,1.0,0.6666666666666666,0.5170384362059454,0.6666666666666666,0.8625460188421978,1,1.0,0.6666666666666666,0.5170384362059454,0.6666666666666666,0.8625460188421978,1,1.0,0.6666666666666666,0.5170384362059454,0.6666666666666666
depth__wash_hand_split_seg3_wash_hands__depth_scene_sequence__01,Does the 3D space transition from a clear surface to having a person present in the near-field?,depth,depth_scene_sequence,"Yes, a person enters the near-field.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337,0.750553463103857,1,1.0,1.0,0.15344820813199353,0.33333333333333337
depth__wash_hand_split_seg3_wash_hands__depth_spatial_reasoning__01,Is the circular-headed object positioned between my hand and the large background surface?,depth,depth_spatial_reasoning,"Yes, it is positioned between them.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.7425446895577464,1,1.0,1.0,0.127787107874154,0.2857142857142857,0.0002832957738850246,2,0.0,0.0,0.0018886384925668308,0.0
depth__wash_hand_split_seg4_wash_hands__depth_action__01,What action is the human subject performing?,depth,depth_action,Moving their hands.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.4389052509500903,1,0.5,0.4,0.34442581093163666,0.4,0.4389052509500903,1,0.5,0.4,0.34442581093163666,0.4,0.4389052509500903,1,0.5,0.4,0.34442581093163666,0.4,0.4389052509500903,1,0.5,0.4,0.34442581093163666,0.4
depth__wash_hand_split_seg4_wash_hands__depth_counting__01,How many wall-mounted fixtures are visible?,depth,depth_counting,"Two, a dryer and an extinguisher.",rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7020932883658264,1,1.0,1.0,0.01395525577217613,0.0,0.7020932883658264,1,1.0,1.0,0.01395525577217613,0.0,0.7020932883658264,1,1.0,1.0,0.01395525577217613,0.0,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0
depth__wash_hand_split_seg4_wash_hands__depth_dynamic_counting__01,How many people are in the room?,depth,depth_dynamic_counting,One person.,rgb;ir;event,rgb;ir;event,True,unresolved_multi_best,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0
depth__wash_hand_split_seg4_wash_hands__depth_dynamic_recognition__01,Is the person moving their location?,depth,depth_dynamic_recognition,"No, they are stationary.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0
depth__wash_hand_split_seg4_wash_hands__depth_non_common__01,Are there any floating objects in the scene?,depth,depth_non_common,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__wash_hand_split_seg4_wash_hands__depth_object_recognition__01,What is the closest object to me in the video?,depth,depth_object_recognition,My own hands.,depth,depth,False,composite_score,0.005690147726550687,3,0.0,0.0,0.03793431817700458,0.0,0.005690147726550687,3,0.0,0.0,0.03793431817700458,0.0,0.019376929126866477,2,0.0,0.0,0.1291795275124432,0.0,0.7056901477265507,1,1.0,0.0,0.03793431817700458,0.0
depth__wash_hand_split_seg4_wash_hands__depth_spatial_reasoning__01,Is the hand dryer closer to me than the door?,depth,depth_spatial_reasoning,"No, it is farther.",ir;event,ir;event,True,unresolved_multi_best,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0
depth__wash_hands_split_seg1_wash_hands__depth_action__01,What is the final action performed by the human in the scene?,depth,depth_action,Touching a surface.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0
depth__wash_hands_split_seg1_wash_hands__depth_counting__01,How many chairs are visible in the sequence?,depth,depth_counting,5 chairs.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,1,0.0,0.0,0.10311616777553521,0.0
depth__wash_hands_split_seg1_wash_hands__depth_dynamic_counting__01,How many human hands enter the scene to interact with an object?,depth,depth_dynamic_counting,One hand.,rgb,rgb,False,composite_score,0.7154674251663302,1,1.0,1.0,0.10311616777553521,0.0,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0,0.015467425166330283,2,0.0,0.0,0.10311616777553521,0.0
depth__wash_hands_split_seg1_wash_hands__depth_dynamic_recognition__01,When does the human hand appear in the frame?,depth,depth_dynamic_recognition,Near the end.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0,0.03194715521231362,1,0.0,0.0,0.2129810347487575,0.0,0.02259005009024612,2,0.0,0.0,0.15060033393497413,0.0,0.01510687698678384,3,0.0,0.0,0.10071251324522561,0.0
depth__wash_hands_split_seg1_wash_hands__depth_navigation__01,Is there a clear walking path between the desk arrangements?,depth,depth_navigation,"Yes, there is.",rgb;ir,rgb;ir,True,unresolved_multi_best,0.7835524784475448,1,1.0,1.0,0.27130223726934705,0.5,0.7835524784475448,1,1.0,1.0,0.27130223726934705,0.5,0.005690147726550687,2,0.0,0.0,0.03793431817700458,0.0,0.005690147726550687,2,0.0,0.0,0.03793431817700458,0.0
depth__wash_hands_split_seg1_wash_hands__depth_non_common__01,Are there any floating objects or depth artifacts visible in the room?,depth,depth_non_common,"No, there are none.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
depth__wash_hands_split_seg1_wash_hands__depth_object_recognition__01,What is the primary furniture item located in the foreground of the workspace?,depth,depth_object_recognition,A chair.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__wash_hands_split_seg1_wash_hands__depth_scene_sequence__01,Does the sequence of the room show a repetitive pattern of desk setups?,depth,depth_scene_sequence,"Yes, it is repetitive.",rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,1,0.0,0.0,0.01395525577217613,0.0
depth__wash_hands_split_seg1_wash_hands__depth_spatial_reasoning__01,Are the chairs closer to me than the computer monitors?,depth,depth_spatial_reasoning,"Yes, they are closer.",event;depth,event;depth,True,unresolved_multi_best,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.0020932883658264195,2,0.0,0.0,0.01395525577217613,0.0,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4,0.7627596236886635,1,1.0,1.0,0.19497406783433302,0.4
depth__wash_hands_split_seg2_wash_hands__depth_action__01,What is the primary action I am performing at the sink?,depth,depth_action,Washing hands.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.990625,1,1.0,1.0,0.9791666666666666,1.0,0.990625,1,1.0,1.0,0.9791666666666666,1.0
depth__wash_hands_split_seg2_wash_hands__depth_counting__01,How many distinct objects or regions can be identified in this bathroom sequence?,depth,depth_counting,8,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,1,0.0,0.0,0.2802988050845715,0.0
depth__wash_hands_split_seg2_wash_hands__depth_dynamic_counting__01,"How many other moving people, besides myself, are in the room?",depth,depth_dynamic_counting,Zero.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0,0.7420448207626857,1,1.0,1.0,0.2802988050845715,0.0
depth__wash_hands_split_seg2_wash_hands__depth_dynamic_recognition__01,Do my hands remain in the close range for the duration of the video?,depth,depth_dynamic_recognition,Yes.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
depth__wash_hands_split_seg2_wash_hands__depth_navigation__01,Which object serves as the central landmark for navigation in this small space?,depth,depth_navigation,The sink.,rgb;ir,rgb;ir,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0,0.04204482076268573,2,0.0,0.0,0.2802988050845715,0.0
depth__wash_hands_split_seg2_wash_hands__depth_non_common__01,Are there any floating or unnaturally placed objects in the room?,depth,depth_non_common,No.,rgb;ir;event;depth,rgb;ir;event;depth,True,unresolved_multi_best,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0,0.9249999999999999,1,1.0,1.0,0.8333333333333334,1.0
