anls,answer_length_chars,baseline_gpu_gb,benchmark_type,bleu_4,boolean_accuracy,character_f1,conciseness_violation,frame_count,ground_truth_answer,incremental_peak_gpu_gb,input_type,judge_error_type,judge_label,judge_model,judge_reason,judge_score,latency_seconds,max_frames_per_item,meteor,modality,model_answer,model_key,model_name,normalized_exact_match,numeric_accuracy,pair_key,peak_gpu_gb,provider,qa_id,question,reason,record_id,repetition_flag,repetition_ratio,rouge_l_f1,section,sequence_order_score,set_f1,source_path,status,task_aware_metric,task_aware_reason,task_aware_score,token_f1,token_precision,token_recall
1.0,2,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.066,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1194,,0.5,ir,no,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.213,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__03,Do any cars pass by?,,b7d2873e6fe1976f7aaad5be,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,2,6.146,shared_balanced_frame_count_smoke_v1,0.00012340980408667956,1.0,0.08695652173913045,False,8,"No, all object movement is caused by the person's hands.",2.063,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1091,,0.054945054945054944,rgb,no,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.209,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__dynamic_counting__05,Do any objects move independently?,,df3657999a1b8811c8c405d9,False,0.0,0.18181818181818182,dynamic_counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.18181818181818182,1.0,0.1
1.0,2,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.066,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1115,,0.5,ir,no,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.213,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__04,Are there any pets moving?,,0e4be4b4a75bf76646be525f,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,,0.0,False,8,Two.,2.068,frame,wrong_count,incorrect,gemini-3.1-flash-lite,Wrong count of hands.,0.0,1.0936,,0.0,ir,1,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.214,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__05,How many hands are actively cleaning?,,64b6864781efe7f3a3226e23,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,numeric_accuracy,Counting question.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.002084373819661083,0.0,0.10526315789473684,False,8,"No, the person remains standing in one spot.",2.066,frame,contradiction,incorrect,gemini-3.1-flash-lite,Reference states no.,0.0,1.1113,,0.0,rgb,yes,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,0.0,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.213,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__dynamic_counting__07,Does the person walk at any point?,,6dfd625313ad64bee28536db,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.8408964152537145,0.0,0.0,False,8,No.,2.065,frame,contradiction,incorrect,gemini-3.1-flash-lite,Reference states no.,0.0,1.085,,0.0,ir,yes,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.211,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__06,Is the faucet moving?,,11f1d3796714bdd111450888,False,0.0,0.0,dynamic_counting,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,6.146,shared_balanced_frame_count_smoke_v1,0.006737946999085467,1.0,0.12903225806451613,False,8,"No, the dark frames show no movement.",2.071,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.0932,,0.09090909090909091,rgb,No,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.217,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__dynamic_counting__08,Are there any dynamic objects captured in the dark frames?,,fdddc27f1b1c7edd741de16d,False,0.0,0.2857142857142857,dynamic_counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.2857142857142857,1.0,0.16666666666666666
1.0,2,6.146,shared_balanced_frame_count_smoke_v1,1.0,1.0,1.0,False,8,No.,2.068,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.094,,0.5,ir,no,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,1.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.214,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__07,Are there any other moving items?,,0d65a2b1bf6472ca0757e278,False,0.0,1.0,dynamic_counting,1.0,1.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,1.0,1.0,1.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.00033546262790251185,1.0,0.0851063829787234,False,8,"No, all objects are resting firmly on the table surface.",2.079,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1374,,0.06097560975609757,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.225,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__non_common__01,Is there any object in the video that appears to be floating or violating physical laws?,,ffe3c208dfbebbd20b1dc2bd,False,0.0,0.19999999999999998,non_common,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.19999999999999998,1.0,0.1111111111111111
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.006737946999085467,1.0,0.2222222222222222,False,8,"Yes, it is a dynamic fluid flow.",2.073,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1387,,0.09090909090909091,ir,Yes.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.219,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__dynamic_counting__08,Does the water stream count as a dynamic element?,,a9432f94bf8f9e8b68b136a7,False,0.0,0.2857142857142857,dynamic_counting,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.2857142857142857,1.0,0.16666666666666666
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.0024787521766663585,1.0,0.11764705882352941,False,8,"No, the view is limited to the table area.",2.069,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1371,,0.078125,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.216,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__01,Can you determine the layout of the room from the video?,,d88eed808197326ea43649d4,False,0.0,0.25,navigation,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.25,1.0,0.14285714285714285
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.006737946999085467,1.0,0.12903225806451613,False,8,"No, all objects are placed normally.",2.082,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1404,,0.09090909090909091,ir,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.228,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__non_common__01,Are there any objects in the scene that appear to be floating or violating physical laws?,,fefe59046d8f4855c9469fb3,False,0.0,0.2857142857142857,non_common,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.2857142857142857,1.0,0.16666666666666666
0.0,11,6.146,shared_balanced_frame_count_smoke_v1,0.011702651167821564,,0.2173913043478261,False,8,It is impossible to tell as no window is shown.,2.069,frame,other,incorrect,gemini-3.1-flash-lite,No window shown; impossible to answer.,0.0,1.1626,,0.0,rgb,Turn right.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.216,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__02,Which way would I need to turn to face the window?,,ac28885ddc90ca9689283958,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.015401555084618098,,0.23076923076923075,False,8,I am already in the kitchen.,2.074,frame,other,incorrect,gemini-3.1-flash-lite,Answered incorrectly as if there was a path.,0.0,1.0956,,0.0,ir,Left,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.22,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__01,Which way should I go to reach the kitchen from the sink?,,7681ed9b43ea75a11c7c97ad,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.049787068367863944,1.0,0.19999999999999998,False,8,"No, the video is static.",2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth.,1.0,1.1107,,0.13513513513513514,rgb,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.211,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__03,Is there any information about paths or corridors?,,b2c2e6df372e3fd26f08d7c2,False,0.0,0.4,navigation,0.5,0.6666666666666666,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,1.0,0.4,1.0,0.25
0.0,11,6.146,shared_balanced_frame_count_smoke_v1,0.011702651167821564,,0.33333333333333337,False,8,I don't have information on the living room's location.,2.069,frame,other,incorrect,gemini-3.1-flash-lite,Reference indicates lack of information.,0.0,1.1357,,0.0,ir,go straight,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.216,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__02,What is the fastest way to the living room?,,9c8b89f3c6ba850c42690f05,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,4,6.146,shared_balanced_frame_count_smoke_v1,0.04186576731652839,0.0,0.23076923076923078,False,8,"No, the person is stationary.",2.066,frame,contradiction,incorrect,gemini-3.1-flash-lite,Reference states person is stationary.,0.0,1.1345,,0.0,rgb,Yes.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.213,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__04,Does the person move from one location to another?,,006a8ca7ce45a00ddf4ca6c6,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,16,6.146,shared_balanced_frame_count_smoke_v1,0.043812032228132944,,0.3636363636363636,False,8,I don't have information on the front door's location.,2.068,frame,other,incorrect,gemini-3.1-flash-lite,Reference states no info.,0.0,1.1969,,0.0,ir,Go to the right.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.214,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__03,How do I get to the front door?,,48613548400799ae2ac32bca,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,30,6.146,shared_balanced_frame_count_smoke_v1,0.142719668098593,0.0,0.46875,False,8,"No, the video provides no context for navigation.",2.062,frame,other,incorrect,gemini-3.1-flash-lite,Reference states no context for navigation.,0.0,1.2453,,0.0,rgb,"Forward, backward, left, right",internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.208,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__05,What directions are available for movement?,,bc073c7ea694390ca63c5689,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,7,6.146,shared_balanced_frame_count_smoke_v1,6.14421235332821e-06,,0.21538461538461542,False,8,"It is unclear; it could be either a living room, bedroom, or small kitchen.",2.065,frame,other,partially_correct,gemini-3.1-flash-lite,Ground truth admits uncertainty; candidate incorrectly claims it is a kitchen.,0.5,1.1081,,0.04237288135593221,rgb,kitchen,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.211,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__06,Is this room a kitchen or a bedroom?,,ab3734c381c522111ba390ec,False,0.0,0.14285714285714288,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.14285714285714288,1.0,0.07692307692307693
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.0007667982759693039,,0.08695652173913045,False,8,I cannot determine the kitchen layout from this view.,2.068,frame,none,correct,gemini-3.1-flash-lite,Reference indicates inability to determine layout.,1.0,1.1188,,0.0,ir,No.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.214,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__05,Should I turn left to exit the kitchen?,,f884c5c8767347b71d65b261,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,8,6.146,shared_balanced_frame_count_smoke_v1,0.08647154598524984,,0.15789473684210525,False,8,The distance to the door is not visible.,2.063,frame,other,incorrect,gemini-3.1-flash-lite,Unsupported by video.,0.0,1.1911,,0.0,rgb,10 feet.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.209,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__07,How far am I from the door?,,ad319763a734fc7602846891,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,1,6.146,shared_balanced_frame_count_smoke_v1,0.0056659154777004925,,0.0,False,8,I cannot determine the distance to the exit.,2.066,frame,other,incorrect,gemini-3.1-flash-lite,Unsupported by video.,0.0,1.1172,,0.0,ir,1,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.213,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__06,How many steps to the nearest exit?,,7315338bb9da4fdac53d6f4d,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,token_f1,Counting question.,0.0,0.0,0.0,0.0
0.0,15,6.146,shared_balanced_frame_count_smoke_v1,0.23196236872272216,,0.29411764705882354,False,8,The exit path is not visible.,2.065,frame,other,incorrect,gemini-3.1-flash-lite,Path not visible.,0.0,1.1851,,0.0,rgb,Go to the door.,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.211,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__08,Where should I go to exit the area?,,ebb43f804e63ac77bdaac6f3,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.002084373819661083,0.0,0.1212121212121212,False,8,"No, there is no navigation path shown.",2.063,frame,contradiction,incorrect,gemini-3.1-flash-lite,Reference says no.,0.0,1.1102,,0.0,rgb,yes,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.209,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__09,Is there a clear path to follow?,,8334a6775fc18698159a020f,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,2,6.146,shared_balanced_frame_count_smoke_v1,0.002084373819661083,,0.12903225806451613,False,8,I don't know the distance to the exit.,2.065,frame,none,correct,gemini-3.1-flash-lite,Matches ground truth (I don't know).,1.0,1.088,,0.0,ir,no,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.211,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__08,Is the sink near an exit?,,05a7802da75ba06fceb3fad9,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
0.0,3,6.146,shared_balanced_frame_count_smoke_v1,0.015401555084618098,0.0,0.13333333333333333,False,8,"No, the camera view remains fixed.",2.063,frame,contradiction,incorrect,gemini-3.1-flash-lite,Reference says no.,0.0,1.1097,,0.0,rgb,Yes,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/pour_water_split/Seg1/pour_water_rgb,8.209,internvl,rgb__aligned_dataset_pour_water_split_seg1_pour_water_rgb__navigation__10,Does the camera view change to navigate?,,c6af69ed5b68e6f4a8b8afb9,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,boolean_accuracy,Ground truth is a boolean answer.,0.0,0.0,0.0,0.0
0.0,7,6.146,shared_balanced_frame_count_smoke_v1,0.0002820893212548129,,0.21739130434782608,False,8,I don't have information on the stove's location.,2.069,frame,other,incorrect,gemini-3.1-flash-lite,Unsupported by video.,0.0,1.1116,,0.0,ir,Forward,internvl:InternVL3_5-8B-Instruct:frame:14b0c2e5,models/internvl/InternVL3_5-8B-Instruct,0.0,,aligned_dataset/wash_cup_split/Seg3/wash_cup_ir,8.216,internvl,ir__aligned_dataset_wash_cup_split_seg3_wash_cup_ir__navigation__09,Which direction should I face to use the stove?,,5fa56245513af237aec2c5c1,False,0.0,0.0,navigation,0.0,0.0,outputs/benchmarks/vlm_8frame_aligned/frames_8/internvl_InternVL3_5-8B-Instruct.json,answered,sequence_order_score,Ordered or temporal answer.,0.0,0.0,0.0,0.0
